"wp_id","slug","meta_key","amenity_title"
"392589","testing","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"392589","testing","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"392589","testing","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"392589","testing","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"392589","testing","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"392589","testing","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"392589","testing","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"392589","testing","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"392589","testing","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"392589","testing","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"392589","testing","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"392589","testing","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"392589","testing","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"392589","testing","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"392986","siora-at-dubai-islands-2","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393062","the-st-regis-residences-at-dubai-islands","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393408","mareva-by-emaar","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393408","mareva-by-emaar","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393408","mareva-by-emaar","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393408","mareva-by-emaar","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393408","mareva-by-emaar","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393408","mareva-by-emaar","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393408","mareva-by-emaar","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393408","mareva-by-emaar","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393408","mareva-by-emaar","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393408","mareva-by-emaar","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393408","mareva-by-emaar","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393408","mareva-by-emaar","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393408","mareva-by-emaar","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393408","mareva-by-emaar","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393437","mareva-2-by-emaar","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393585","evelyn-on-the-park","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393585","evelyn-on-the-park","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393585","evelyn-on-the-park","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393585","evelyn-on-the-park","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393585","evelyn-on-the-park","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393585","evelyn-on-the-park","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393585","evelyn-on-the-park","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393585","evelyn-on-the-park","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393585","evelyn-on-the-park","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393585","evelyn-on-the-park","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393585","evelyn-on-the-park","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393585","evelyn-on-the-park","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393585","evelyn-on-the-park","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393585","evelyn-on-the-park","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393599","hado-by-beyond","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393599","hado-by-beyond","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393599","hado-by-beyond","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393599","hado-by-beyond","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393599","hado-by-beyond","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393599","hado-by-beyond","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393599","hado-by-beyond","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393599","hado-by-beyond","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393599","hado-by-beyond","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393599","hado-by-beyond","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393599","hado-by-beyond","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393599","hado-by-beyond","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393599","hado-by-beyond","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393599","hado-by-beyond","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393627","valoria-the-oasis","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393627","valoria-the-oasis","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393627","valoria-the-oasis","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393627","valoria-the-oasis","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393627","valoria-the-oasis","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393627","valoria-the-oasis","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393627","valoria-the-oasis","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393627","valoria-the-oasis","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393627","valoria-the-oasis","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393627","valoria-the-oasis","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393627","valoria-the-oasis","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393627","valoria-the-oasis","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393627","valoria-the-oasis","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393627","valoria-the-oasis","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393653","marquis-horizon-at-dubai-south","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"393833","yigo-26-residences","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"393833","yigo-26-residences","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"393833","yigo-26-residences","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"393833","yigo-26-residences","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"393833","yigo-26-residences","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"393833","yigo-26-residences","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"393833","yigo-26-residences","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"393833","yigo-26-residences","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"393833","yigo-26-residences","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"393833","yigo-26-residences","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"393833","yigo-26-residences","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"393833","yigo-26-residences","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"393833","yigo-26-residences","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"393833","yigo-26-residences","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394008","hado-by-beyond-2","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394008","hado-by-beyond-2","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394008","hado-by-beyond-2","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394008","hado-by-beyond-2","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394008","hado-by-beyond-2","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394008","hado-by-beyond-2","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394008","hado-by-beyond-2","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394008","hado-by-beyond-2","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394008","hado-by-beyond-2","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394008","hado-by-beyond-2","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394008","hado-by-beyond-2","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394008","hado-by-beyond-2","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394008","hado-by-beyond-2","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394008","hado-by-beyond-2","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394268","liora-residences-at-dubai-islands","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394380","park-walk-by-heilbronn","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394408","water-walk-by-heilbronn","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394416","fluid-one-at-dubai-islands","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394607","serenia-district-east-residences","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394607","serenia-district-east-residences","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394607","serenia-district-east-residences","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394607","serenia-district-east-residences","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394607","serenia-district-east-residences","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394607","serenia-district-east-residences","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394607","serenia-district-east-residences","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394607","serenia-district-east-residences","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394607","serenia-district-east-residences","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394607","serenia-district-east-residences","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394607","serenia-district-east-residences","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394607","serenia-district-east-residences","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394607","serenia-district-east-residences","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394607","serenia-district-east-residences","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394665","binghatti-luxuria-jvt","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394687","sunrise-valley","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394687","sunrise-valley","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394687","sunrise-valley","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394687","sunrise-valley","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394687","sunrise-valley","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394687","sunrise-valley","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394687","sunrise-valley","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394687","sunrise-valley","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394687","sunrise-valley","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394687","sunrise-valley","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394687","sunrise-valley","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394687","sunrise-valley","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394687","sunrise-valley","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394687","sunrise-valley","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394792","wedyan-the-canal","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394792","wedyan-the-canal","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394792","wedyan-the-canal","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394792","wedyan-the-canal","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394792","wedyan-the-canal","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394792","wedyan-the-canal","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394792","wedyan-the-canal","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394792","wedyan-the-canal","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394792","wedyan-the-canal","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394792","wedyan-the-canal","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394792","wedyan-the-canal","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394792","wedyan-the-canal","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394792","wedyan-the-canal","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394792","wedyan-the-canal","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394866","mas-barsha-residency","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394866","mas-barsha-residency","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394866","mas-barsha-residency","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394866","mas-barsha-residency","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394866","mas-barsha-residency","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394866","mas-barsha-residency","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394866","mas-barsha-residency","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394866","mas-barsha-residency","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394866","mas-barsha-residency","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394866","mas-barsha-residency","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394866","mas-barsha-residency","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394866","mas-barsha-residency","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394866","mas-barsha-residency","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"394866","mas-barsha-residency","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"394931","the-pinnacle-at-sobha-central","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
